Student_ID,Age,Gender,Faculty,Gym_Membership,Weekly_Visits,Preferred_Time,Session_Duration_Minutes,Satisfaction_Score,Wait_Time_Acceptable_Minutes,Crowding_Main_Concern
1745,19,Female,Engineering,Yes,2,3-6PM,61,10,12,Yes
1746,24,Male,Basic Sciences,Yes,0,9-11PM,88,8.1,3,No
1747,20,Male,Computer & Communication Sciences,No,0,6-9PM,55,8.5,4,Yes
1748,21,Male,Architecture,Yes,0,6-9AM,113,7.5,9,Yes
1749,24,Male,Life Sciences,No,1,9-11PM,109,4.4,10,No
1750,21,Male,Basic Sciences,Yes,0,12-3PM,63,7.4,3,No
1751,18,Male,Architecture,No,1,9-12PM,59,8.4,6,No
1752,25,Male,Engineering,Yes,2,3-6PM,30,5.5,6,Yes
1753,21,Female,Life Sciences,Yes,5,12-3PM,38,8.2,6,Yes
1754,20,Female,Basic Sciences,No,2,6-9AM,42,7.9,12,Yes
1755,18,Other,Basic Sciences,Yes,3,6-9AM,78,9.6,11,Yes
1756,23,Female,Architecture,Yes,3,12-3PM,67,6.2,8,No
1757,21,Female,Computer & Communication Sciences,Yes,0,6-9PM,41,5.2,6,Yes
1758,21,Male,Engineering,Yes,3,3-6PM,68,6.3,3,No
1759,24,Female,Computer & Communication Sciences,Yes,1,9-11PM,88,9,14,Yes
1760,23,Female,Engineering,Yes,2,9-12PM,88,4.1,10,No
1761,19,Male,Basic Sciences,Yes,2,9-12PM,30,3.7,5,Yes
1762,19,Male,Engineering,Yes,7,9-12PM,72,6.9,11,No
1763,19,Female,Engineering,No,1,9-12PM,40,6.1,8,Yes
1764,22,Male,Basic Sciences,Yes,1,9-12PM,98,6.8,7,Yes
1765,18,Female,Engineering,Yes,4,6-9PM,95,8.2,10,No
1766,21,Female,Basic Sciences,Yes,0,9-11PM,53,6,5,Yes
1767,23,Male,Computer & Communication Sciences,Yes,3,9-11PM,56,4,7,Yes
1768,24,Male,Engineering,Yes,3,9-12PM,63,9.9,8,No
1769,20,Male,Life Sciences,Yes,3,6-9PM,30,5.3,6,Yes
1770,23,Male,Basic Sciences,Yes,5,12-3PM,83,5.2,11,Yes
1771,18,Male,Architecture,Yes,5,6-9AM,68,8.5,15,Yes
1772,23,Female,Engineering,Yes,0,6-9PM,99,6.2,5,No
1773,18,Male,Engineering,Yes,3,3-6PM,48,6.7,1,Yes
1774,20,Male,Engineering,Yes,2,9-12PM,60,7.5,0,Yes
1775,23,Male,Engineering,Yes,2,12-3PM,37,8.4,7,Yes
1776,18,Female,Engineering,Yes,0,9-12PM,50,6.3,5,Yes
1777,19,Male,Architecture,Yes,3,6-9PM,45,9.1,9,Yes
1778,22,Male,Computer & Communication Sciences,No,6,3-6PM,100,3.6,9,Yes
1779,22,Female,Life Sciences,Yes,4,9-11PM,58,7.9,2,Yes
1780,22,Female,Life Sciences,Yes,2,6-9AM,78,5.5,1,Yes
1781,22,Male,Engineering,Yes,0,12-3PM,65,8.9,9,Yes
1782,21,Female,Engineering,Yes,2,3-6PM,43,7,9,Yes
1783,19,Male,Engineering,Yes,3,3-6PM,71,5.8,6,Yes
1784,20,Male,Engineering,Yes,3,12-3PM,90,7.8,1,Yes
1785,19,Male,Basic Sciences,No,2,6-9PM,45,8.1,10,Yes
1786,24,Male,Basic Sciences,Yes,0,6-9PM,95,7.8,13,Yes
1787,21,Female,Basic Sciences,No,2,9-11PM,54,5.3,9,Yes
1788,20,Male,Basic Sciences,Yes,2,6-9PM,63,6.1,5,Yes
1789,20,Male,Computer & Communication Sciences,Yes,4,6-9PM,88,6.8,8,Yes
1790,25,Female,Life Sciences,Yes,2,3-6PM,58,6.7,3,Yes
1791,19,Female,Engineering,Yes,1,6-9PM,76,7.9,12,Yes
1792,21,Male,Computer & Communication Sciences,Yes,2,12-3PM,67,3.8,8,Yes
1793,21,Female,Management,Yes,0,12-3PM,78,7.3,1,No
1794,21,Male,Engineering,Yes,5,12-3PM,30,6.4,7,Yes
1795,18,Female,Basic Sciences,No,2,3-6PM,30,5.5,10,Yes
1796,24,Female,Basic Sciences,No,2,9-12PM,90,5.7,7,Yes
1797,25,Female,Computer & Communication Sciences,Yes,2,9-11PM,101,6.5,7,Yes
1798,21,Male,Computer & Communication Sciences,Yes,3,12-3PM,52,1.4,3,Yes
1799,22,Male,Engineering,Yes,3,6-9AM,69,5.7,10,Yes
1800,24,Male,Basic Sciences,Yes,3,3-6PM,82,5.5,5,No
1801,22,Male,Architecture,Yes,1,6-9AM,92,7.6,0,Yes
1802,19,Male,Basic Sciences,Yes,1,6-9AM,30,5.6,7,Yes
1803,21,Female,Engineering,Yes,0,9-12PM,53,6.5,12,Yes
1804,21,Male,Computer & Communication Sciences,Yes,3,3-6PM,67,9.1,6,Yes
1805,20,Male,Life Sciences,No,0,12-3PM,93,8.3,15,Yes
1806,22,Female,Computer & Communication Sciences,No,2,6-9PM,137,8.2,10,Yes
1807,25,Male,Computer & Communication Sciences,No,4,6-9PM,69,6.1,9,Yes
1808,24,Female,Life Sciences,Yes,4,12-3PM,40,7.6,7,Yes
1809,20,Male,Basic Sciences,Yes,2,12-3PM,85,6.4,8,No
1810,18,Male,Architecture,Yes,2,12-3PM,108,6.5,7,Yes
1811,26,Male,Engineering,Yes,0,6-9PM,78,7.4,7,No
1812,23,Male,Life Sciences,Yes,3,6-9AM,52,5.9,10,Yes
1813,18,Female,Engineering,Yes,3,6-9AM,99,9,4,Yes
1814,24,Male,Life Sciences,Yes,1,6-9PM,92,6.6,4,No
1815,24,Female,Engineering,Yes,2,3-6PM,49,7.7,4,Yes
1816,21,Male,Engineering,Yes,3,9-12PM,85,9,16,No
1817,21,Male,Engineering,Yes,4,9-12PM,100,8.3,10,Yes
1818,20,Female,Engineering,Yes,1,9-11PM,105,4.7,9,Yes
1819,18,Male,Life Sciences,Yes,2,6-9PM,73,7.5,4,Yes
1820,20,Female,Life Sciences,Yes,1,6-9PM,66,8.1,10,Yes
1821,23,Female,Basic Sciences,Yes,0,3-6PM,106,8.1,8,No
1822,18,Female,Engineering,No,4,3-6PM,45,5.1,9,No
1823,20,Female,Engineering,Yes,3,9-11PM,86,5.8,4,Yes
1824,20,Male,Engineering,No,3,9-11PM,41,8.3,9,Yes
1825,21,Male,Engineering,Yes,0,9-12PM,102,5.7,6,Yes
1826,24,Male,Computer & Communication Sciences,Yes,3,6-9PM,69,6.4,5,Yes
1827,20,Female,Engineering,Yes,2,9-12PM,107,9.2,11,Yes
1828,20,Other,Basic Sciences,Yes,2,9-12PM,87,6.7,2,Yes
1829,22,Male,Engineering,Yes,2,6-9PM,44,5.7,10,Yes
1830,20,Female,Engineering,No,0,12-3PM,111,5.5,11,Yes
1831,19,Male,Basic Sciences,Yes,3,9-11PM,114,7.3,4,No
1832,20,Female,Architecture,Yes,2,6-9AM,97,4.8,5,No
1833,18,Male,Engineering,Yes,1,3-6PM,56,6.4,7,No
1834,19,Female,Engineering,No,1,9-11PM,67,7.3,9,No
1835,21,Female,Basic Sciences,Yes,1,9-11PM,79,8.7,7,Yes
1836,20,Male,Engineering,Yes,0,9-12PM,57,7.8,10,Yes
1837,24,Male,Engineering,Yes,2,12-3PM,117,5.7,15,Yes
1838,20,Male,Management,No,3,3-6PM,79,8.6,6,No
1839,21,Male,Architecture,No,0,9-12PM,30,6.4,1,No
1840,22,Male,Architecture,Yes,0,9-11PM,83,4.9,11,Yes
1841,18,Female,Basic Sciences,No,2,9-11PM,66,6.5,15,No
1842,22,Female,Basic Sciences,No,3,9-12PM,73,9,10,Yes
1843,19,Female,Basic Sciences,Yes,1,9-12PM,66,7,4,Yes
1844,25,Male,Life Sciences,Yes,2,6-9AM,95,6.8,8,Yes
1845,18,Female,Life Sciences,Yes,2,9-11PM,103,9.3,4,Yes
1846,20,Female,Engineering,No,1,9-12PM,82,4.7,11,Yes
1847,18,Male,Basic Sciences,Yes,0,12-3PM,67,4.9,3,Yes
1848,28,Female,Basic Sciences,No,3,12-3PM,74,4.4,7,Yes
1849,21,Female,Computer & Communication Sciences,Yes,2,3-6PM,75,7.4,4,Yes
1850,21,Male,Architecture,No,2,6-9AM,55,7,9,Yes
1851,18,Male,Basic Sciences,Yes,3,9-12PM,89,9.1,7,Yes
1852,22,Male,Engineering,Yes,3,9-11PM,87,7.2,9,Yes
1853,19,Male,Architecture,No,1,9-11PM,114,6.2,8,Yes
1854,24,Female,Engineering,No,2,6-9PM,106,6.8,4,Yes
1855,19,Female,Engineering,No,0,6-9AM,58,7,11,No
1856,19,Female,Engineering,Yes,0,12-3PM,96,4.3,8,Yes
1857,18,Male,Life Sciences,No,3,3-6PM,51,10,4,Yes
1858,20,Male,Engineering,Yes,3,9-12PM,92,7.6,17,No
1859,21,Female,Basic Sciences,Yes,5,9-11PM,62,7.1,10,No
1860,18,Female,Computer & Communication Sciences,Yes,2,3-6PM,49,7.7,7,No
1861,23,Male,Engineering,Yes,1,6-9AM,82,7.9,14,Yes
1862,20,Male,Basic Sciences,Yes,0,9-11PM,30,6.6,15,Yes
1863,21,Female,Basic Sciences,No,3,9-11PM,31,5.9,7,Yes
1864,20,Male,Engineering,Yes,2,6-9AM,71,7.7,9,Yes
1865,20,Male,Life Sciences,Yes,2,3-6PM,77,7.4,4,No
1866,21,Female,Engineering,Yes,3,12-3PM,66,5.6,7,Yes
1867,19,Male,Basic Sciences,Yes,3,12-3PM,36,8.9,7,Yes
1868,19,Male,Architecture,Yes,3,9-12PM,55,7.2,9,Yes
1869,24,Male,Architecture,No,0,3-6PM,85,7.9,9,Yes
1870,25,Male,Life Sciences,No,3,9-11PM,90,8.9,10,Yes
1871,20,Female,Engineering,No,3,3-6PM,75,6.8,9,No
1872,19,Male,Engineering,No,1,6-9AM,104,7.3,3,No
1873,22,Male,Life Sciences,Yes,2,3-6PM,85,8,4,No
1874,20,Female,Basic Sciences,Yes,1,12-3PM,56,5.7,6,Yes
1875,18,Female,Computer & Communication Sciences,Yes,5,6-9PM,68,6.9,7,Yes
1876,19,Female,Computer & Communication Sciences,Yes,0,12-3PM,40,7,12,Yes
1877,22,Male,Computer & Communication Sciences,Yes,2,9-12PM,72,5.4,3,Yes
1878,22,Male,Basic Sciences,Yes,0,9-12PM,103,10,7,No
1879,18,Other,Engineering,Yes,3,6-9PM,92,4.7,12,Yes
1880,19,Female,Life Sciences,Yes,0,9-12PM,110,4.9,7,No
1881,19,Male,Basic Sciences,Yes,1,6-9PM,67,8.8,10,Yes
1882,22,Male,Engineering,Yes,2,9-12PM,109,7.9,7,Yes
1883,18,Male,Computer & Communication Sciences,Yes,4,12-3PM,70,5.3,9,Yes
1884,18,Female,Computer & Communication Sciences,Yes,1,3-6PM,112,7.7,7,Yes
1885,23,Female,Basic Sciences,Yes,0,9-11PM,74,9,11,Yes
1886,19,Male,Engineering,No,3,9-11PM,93,6.8,2,Yes
1887,22,Male,Basic Sciences,Yes,2,9-12PM,112,10,7,Yes
1888,19,Female,Life Sciences,Yes,4,12-3PM,70,4.2,9,No
1889,18,Female,Computer & Communication Sciences,No,0,9-12PM,80,7.8,10,Yes
1890,19,Male,Engineering,Yes,2,3-6PM,107,8.5,14,No
1891,22,Female,Engineering,Yes,1,3-6PM,72,8.1,6,Yes
1892,24,Female,Computer & Communication Sciences,No,0,9-11PM,42,6.5,14,Yes
1893,23,Male,Basic Sciences,Yes,3,9-11PM,129,6.4,5,No
1894,20,Female,Basic Sciences,No,2,12-3PM,63,7.5,13,No
1895,22,Male,Management,No,3,3-6PM,79,8,11,Yes
1896,19,Female,Engineering,Yes,1,6-9PM,104,7.7,4,Yes
1897,19,Female,Architecture,Yes,2,6-9PM,60,8.4,9,Yes
1898,24,Female,Engineering,Yes,2,6-9AM,50,5.3,8,Yes
1899,18,Female,Basic Sciences,Yes,6,12-3PM,81,6.5,11,Yes
1900,18,Male,Life Sciences,Yes,1,12-3PM,30,5.4,7,No
1901,19,Female,Basic Sciences,Yes,1,9-12PM,68,6.2,7,Yes
1902,18,Female,Management,Yes,2,9-12PM,81,8.3,13,Yes
1903,19,Male,Architecture,Yes,2,6-9AM,68,7,8,Yes
1904,21,Female,Engineering,Yes,1,3-6PM,36,10,11,Yes
1905,20,Female,Engineering,Yes,4,9-12PM,115,7.1,7,Yes
1906,24,Male,Basic Sciences,Yes,1,6-9AM,78,6.9,15,Yes
1907,23,Female,Basic Sciences,No,4,9-12PM,111,7,5,No
1908,20,Female,Engineering,Yes,0,6-9PM,68,5.8,6,Yes
1909,19,Male,Basic Sciences,Yes,3,6-9PM,53,6.7,14,Yes
1910,20,Other,Basic Sciences,No,4,3-6PM,82,8.5,6,No
1911,21,Male,Life Sciences,Yes,0,12-3PM,70,7,14,Yes
1912,19,Male,Architecture,Yes,5,9-11PM,46,5.6,12,Yes
1913,21,Male,Life Sciences,Yes,2,9-12PM,112,5.4,7,Yes
1914,20,Female,Engineering,Yes,5,9-12PM,59,6.1,1,Yes
1915,21,Female,Engineering,Yes,3,9-12PM,30,6.9,8,Yes
1916,20,Male,Architecture,Yes,1,9-12PM,108,8.6,8,Yes
1917,19,Male,Basic Sciences,Yes,1,12-3PM,62,4.8,13,No
1918,25,Female,Engineering,No,1,9-11PM,60,6.3,14,No
1919,23,Male,Life Sciences,Yes,0,3-6PM,31,7,5,Yes
1920,18,Female,Life Sciences,Yes,0,12-3PM,119,4,11,Yes
1921,24,Female,Basic Sciences,No,0,9-11PM,43,5.5,11,Yes
1922,20,Male,Engineering,Yes,2,6-9AM,76,5.8,12,Yes
1923,24,Female,Life Sciences,No,3,9-12PM,98,5.6,10,Yes
1924,23,Male,Architecture,Yes,0,3-6PM,86,7.1,0,Yes
1925,20,Other,Life Sciences,No,0,3-6PM,74,6.6,7,Yes
1926,18,Female,Life Sciences,Yes,2,6-9AM,32,6,3,No
1927,19,Female,Life Sciences,No,1,12-3PM,55,7.4,7,Yes
1928,21,Male,Basic Sciences,No,0,3-6PM,80,9.4,12,No
1929,22,Female,Engineering,Yes,0,6-9PM,55,9.3,9,No
1930,19,Male,Life Sciences,Yes,4,3-6PM,80,3.9,13,Yes
1931,18,Male,Architecture,Yes,3,12-3PM,92,7.7,9,Yes
1932,23,Male,Life Sciences,Yes,2,6-9AM,99,6.5,3,No
1933,26,Female,Engineering,Yes,3,12-3PM,44,7,0,Yes
1934,21,Female,Engineering,Yes,2,9-12PM,130,6.2,9,Yes
1935,19,Female,Computer & Communication Sciences,Yes,3,9-11PM,94,7,7,Yes
1936,19,Female,Life Sciences,Yes,3,3-6PM,75,7,4,No
1937,18,Male,Computer & Communication Sciences,Yes,2,12-3PM,102,5.9,1,Yes
1938,24,Female,Life Sciences,Yes,1,6-9PM,134,5.5,5,Yes
1939,18,Male,Architecture,Yes,0,3-6PM,39,6.1,7,Yes
1940,21,Female,Architecture,Yes,2,12-3PM,69,7.2,11,Yes
1941,19,Female,Computer & Communication Sciences,Yes,4,6-9PM,30,7.7,9,Yes
1942,21,Female,Architecture,Yes,2,6-9PM,80,8.1,14,No
1943,22,Female,Architecture,Yes,3,6-9PM,84,6.1,4,Yes
1944,23,Male,Engineering,Yes,6,6-9AM,74,7.2,12,No
1945,19,Male,Basic Sciences,Yes,0,3-6PM,59,8.2,8,Yes
1946,18,Female,Life Sciences,No,3,6-9PM,30,8.5,11,Yes
1947,18,Male,Engineering,Yes,3,9-12PM,84,6.7,6,Yes
1948,24,Male,Engineering,Yes,5,9-12PM,111,6.5,12,No
1949,24,Male,Engineering,Yes,6,6-9PM,60,7.1,9,No
1950,21,Female,Engineering,No,3,6-9AM,86,5.1,5,Yes
1951,21,Male,Engineering,No,1,6-9PM,36,6.5,8,Yes
1952,22,Male,Basic Sciences,Yes,3,3-6PM,86,7.9,7,Yes
1953,19,Female,Computer & Communication Sciences,Yes,0,12-3PM,65,7.8,10,No
1954,24,Female,Basic Sciences,No,3,6-9AM,56,6.4,3,Yes
1955,20,Male,Engineering,Yes,4,6-9PM,56,7.1,8,Yes
1956,20,Male,Engineering,Yes,2,12-3PM,65,5.6,10,No
1957,21,Male,Life Sciences,Yes,2,3-6PM,85,7.9,8,Yes
1958,18,Male,Basic Sciences,Yes,2,6-9PM,42,6.7,13,No
1959,19,Male,Computer & Communication Sciences,No,2,6-9PM,65,6.4,11,Yes
1960,22,Female,Architecture,No,1,9-11PM,74,6.3,8,Yes
1961,18,Female,Life Sciences,No,3,3-6PM,48,6.7,9,Yes
1962,21,Female,Engineering,Yes,4,12-3PM,120,6.1,9,Yes
1963,19,Male,Life Sciences,No,5,9-11PM,54,7.8,10,Yes
1964,20,Female,Engineering,Yes,0,3-6PM,58,6.2,1,Yes
1965,19,Male,Computer & Communication Sciences,Yes,4,9-12PM,51,9.2,7,Yes
1966,20,Female,Architecture,No,3,9-12PM,120,9,2,Yes
1967,22,Female,Engineering,Yes,1,6-9PM,89,5.5,13,Yes
1968,19,Male,Engineering,Yes,0,12-3PM,52,6.9,8,No
1969,21,Female,Engineering,Yes,1,6-9PM,103,5.8,7,Yes
1970,20,Male,Life Sciences,No,4,3-6PM,80,6.3,12,Yes
1971,22,Female,Engineering,Yes,2,9-12PM,81,9.8,10,Yes
1972,25,Male,Architecture,Yes,3,3-6PM,66,6.3,3,Yes
1973,22,Male,Engineering,Yes,1,6-9AM,56,7.3,8,No
1974,19,Female,Architecture,No,3,12-3PM,83,7.6,7,No
1975,18,Male,Life Sciences,No,0,3-6PM,61,5.3,1,Yes
1976,19,Female,Life Sciences,Yes,2,12-3PM,120,5.5,5,No
1977,21,Male,Life Sciences,Yes,2,6-9PM,43,5,7,No
1978,18,Female,Engineering,Yes,0,6-9PM,113,5.5,8,No
1979,21,Female,Engineering,No,3,6-9PM,72,2.5,2,Yes
1980,21,Male,Life Sciences,Yes,1,6-9AM,82,7.6,13,Yes
1981,20,Male,Basic Sciences,No,3,9-12PM,96,9.9,8,Yes
1982,23,Male,Basic Sciences,Yes,2,3-6PM,59,7,8,Yes
1983,18,Male,Engineering,No,2,9-11PM,97,4.7,10,Yes
1984,18,Male,Engineering,No,0,6-9PM,30,5.8,5,Yes
1985,22,Female,Engineering,No,0,6-9PM,57,6.1,10,Yes
1986,21,Female,Computer & Communication Sciences,No,4,12-3PM,52,5.3,7,Yes
1987,22,Female,Engineering,Yes,1,12-3PM,44,8.1,4,Yes
1988,20,Female,Architecture,Yes,3,3-6PM,70,8,10,Yes
1989,19,Female,Engineering,Yes,7,9-12PM,85,5.1,14,No
1990,23,Female,Architecture,No,1,6-9AM,93,7.9,11,No
1991,23,Male,Engineering,Yes,1,9-11PM,81,9.1,12,Yes
1992,22,Female,Computer & Communication Sciences,Yes,3,9-12PM,58,9.7,6,Yes
1993,19,Female,Computer & Communication Sciences,Yes,5,9-12PM,84,10,2,Yes
1994,21,Female,Engineering,Yes,4,6-9AM,78,5.4,14,Yes
1995,20,Male,Computer & Communication Sciences,Yes,2,9-11PM,98,10,16,No
1996,18,Male,Management,Yes,3,3-6PM,94,6.3,14,Yes
1997,24,Male,Computer & Communication Sciences,No,0,6-9PM,76,5.9,7,Yes
1998,18,Female,Computer & Communication Sciences,Yes,5,9-11PM,53,7.3,3,No
1999,25,Female,Engineering,Yes,5,12-3PM,59,5.9,4,Yes
2000,20,Male,Architecture,Yes,0,3-6PM,61,7.4,1,Yes
2001,19,Female,Engineering,Yes,1,6-9AM,67,4.8,8,Yes
2002,21,Male,Engineering,No,0,9-12PM,82,6.4,14,Yes
2003,24,Male,Management,No,1,6-9PM,93,8.7,7,Yes
2004,22,Male,Engineering,Yes,3,6-9PM,74,6.7,9,Yes
2005,23,Female,Life Sciences,No,2,12-3PM,75,7,14,Yes
2006,22,Female,Life Sciences,No,0,12-3PM,79,7.5,6,No
2007,22,Male,Computer & Communication Sciences,No,2,3-6PM,62,8.6,16,Yes
2008,23,Female,Management,Yes,6,6-9AM,52,4.3,16,No
2009,19,Male,Engineering,No,2,9-12PM,31,7.7,7,Yes
2010,20,Female,Engineering,Yes,2,9-12PM,58,6.4,6,Yes
2011,19,Female,Basic Sciences,Yes,0,9-12PM,87,7,11,Yes
2012,26,Female,Engineering,Yes,6,6-9PM,57,8.4,7,Yes
2013,25,Male,Engineering,Yes,3,9-12PM,69,5,3,Yes
2014,18,Female,Basic Sciences,Yes,1,9-12PM,87,5.3,13,Yes
2015,22,Female,Life Sciences,Yes,0,3-6PM,88,3.9,13,No
2016,24,Male,Architecture,Yes,0,6-9PM,48,6,9,Yes
2017,19,Female,Engineering,No,0,9-12PM,100,8.8,3,Yes
2018,21,Male,Architecture,No,2,6-9AM,103,6.6,3,No
2019,24,Female,Engineering,Yes,4,12-3PM,47,4.8,8,Yes
2020,18,Male,Engineering,No,2,6-9PM,54,6.1,6,Yes
2021,22,Female,Life Sciences,No,3,3-6PM,105,4.6,7,Yes
2022,19,Female,Architecture,No,2,6-9PM,71,5.1,12,Yes
2023,24,Male,Life Sciences,Yes,3,9-11PM,30,7.4,11,Yes
2024,26,Male,Engineering,No,3,6-9PM,40,5,14,Yes
2025,25,Male,Computer & Communication Sciences,No,0,3-6PM,69,8.5,4,Yes
2026,20,Male,Architecture,No,2,3-6PM,46,6.7,7,Yes
2027,24,Male,Architecture,Yes,2,6-9AM,65,6.9,11,Yes
2028,23,Female,Architecture,Yes,0,9-11PM,76,6.4,10,No
2029,19,Male,Computer & Communication Sciences,Yes,2,12-3PM,112,8,14,No
2030,23,Male,Architecture,Yes,2,9-12PM,68,8,10,Yes
2031,18,Female,Architecture,Yes,7,6-9PM,102,7.3,15,Yes
2032,21,Male,Management,Yes,2,9-12PM,111,7.6,10,No
2033,19,Female,Life Sciences,No,3,3-6PM,111,6.5,12,Yes
2034,18,Female,Basic Sciences,No,2,3-6PM,82,7.6,7,Yes
2035,18,Female,Life Sciences,Yes,3,12-3PM,30,6.3,8,Yes
2036,22,Female,Basic Sciences,No,2,6-9PM,87,6.8,12,No
2037,20,Female,Engineering,Yes,4,9-12PM,101,6.4,14,Yes
2038,22,Male,Architecture,Yes,2,12-3PM,73,6.1,11,No
2039,18,Male,Computer & Communication Sciences,No,2,3-6PM,119,5.8,8,Yes
2040,19,Male,Computer & Communication Sciences,No,2,6-9PM,96,7.5,14,Yes
2041,21,Female,Engineering,No,2,6-9PM,89,8.8,0,Yes
2042,23,Male,Basic Sciences,Yes,0,12-3PM,102,8.6,2,Yes
2043,19,Female,Engineering,No,0,3-6PM,83,4.9,11,No
2044,21,Other,Management,Yes,0,9-12PM,30,8.7,8,No
2045,24,Female,Management,No,4,9-11PM,63,6.3,10,Yes
2046,21,Female,Architecture,No,1,12-3PM,105,7.7,8,No
2047,19,Male,Life Sciences,Yes,1,6-9PM,55,5.4,10,No
2048,18,Female,Life Sciences,Yes,3,6-9AM,69,7,5,Yes
2049,24,Female,Architecture,No,1,9-12PM,49,7.3,10,Yes
2050,18,Male,Engineering,Yes,2,3-6PM,120,4.6,12,Yes
2051,24,Male,Basic Sciences,Yes,0,6-9PM,117,7.7,13,Yes
2052,21,Female,Life Sciences,No,5,3-6PM,53,8.8,16,Yes
2053,25,Female,Life Sciences,Yes,3,9-11PM,79,6.5,9,Yes
2054,23,Female,Basic Sciences,No,4,3-6PM,58,8.8,9,Yes
2055,28,Female,Computer & Communication Sciences,Yes,2,3-6PM,90,6.5,2,No
2056,20,Female,Engineering,Yes,3,6-9AM,88,8.1,6,No
2057,23,Male,Basic Sciences,No,0,6-9PM,95,3.5,7,Yes
2058,20,Male,Life Sciences,Yes,0,9-12PM,83,10,12,Yes
2059,20,Male,Life Sciences,Yes,0,6-9PM,148,9,6,Yes
2060,21,Male,Architecture,No,2,9-11PM,49,6.4,11,Yes
2061,24,Female,Engineering,Yes,2,9-11PM,32,3.8,8,Yes
2062,26,Female,Engineering,Yes,2,3-6PM,65,7.2,7,Yes
2063,23,Female,Architecture,Yes,0,6-9PM,36,4.6,9,Yes
2064,20,Male,Architecture,No,2,6-9PM,38,7.5,6,Yes
2065,20,Female,Engineering,No,3,9-12PM,50,7.4,6,Yes
2066,22,Female,Life Sciences,No,2,3-6PM,52,5.4,1,Yes
2067,19,Female,Basic Sciences,Yes,3,6-9AM,51,8.5,7,No
2068,18,Female,Architecture,No,1,3-6PM,88,8,6,No
2069,20,Male,Computer & Communication Sciences,Yes,3,9-12PM,62,8.3,6,Yes
2070,19,Male,Engineering,No,2,9-12PM,71,6.8,10,Yes
2071,19,Male,Engineering,Yes,1,12-3PM,97,4.7,11,Yes
2072,19,Male,Life Sciences,No,1,12-3PM,56,8.3,9,Yes
2073,18,Male,Architecture,No,2,3-6PM,68,6.4,12,Yes
2074,18,Female,Life Sciences,Yes,3,6-9AM,84,4.7,10,Yes
2075,26,Female,Computer & Communication Sciences,Yes,2,3-6PM,30,8.8,7,No
2076,20,Female,Life Sciences,No,1,9-12PM,30,9.9,6,Yes
2077,20,Female,Management,Yes,4,3-6PM,84,6.7,9,No
2078,22,Male,Basic Sciences,No,3,3-6PM,87,10,10,Yes
2079,19,Female,Basic Sciences,Yes,2,3-6PM,127,6.9,14,Yes
2080,25,Male,Basic Sciences,Yes,2,6-9PM,79,6.2,13,Yes
2081,23,Male,Engineering,Yes,1,12-3PM,95,5.9,6,Yes
2082,18,Male,Architecture,Yes,2,6-9PM,70,9.3,8,Yes
2083,20,Male,Engineering,No,2,12-3PM,82,5.6,11,Yes
2084,24,Male,Computer & Communication Sciences,Yes,7,3-6PM,117,7.9,12,Yes
2085,25,Male,Architecture,No,2,3-6PM,30,6,12,Yes
2086,20,Male,Architecture,Yes,2,6-9AM,85,6.1,8,Yes
2087,21,Female,Basic Sciences,Yes,2,6-9PM,128,8.3,3,No
2088,19,Male,Engineering,Yes,4,3-6PM,82,6.2,4,Yes
2089,27,Male,Engineering,Yes,3,12-3PM,116,6.2,9,Yes
2090,19,Male,Basic Sciences,No,2,6-9AM,59,8.5,9,Yes
2091,25,Female,Engineering,Yes,3,6-9AM,74,9.2,4,No
2092,22,Male,Architecture,Yes,2,9-11PM,76,7.8,8,Yes
2093,21,Male,Computer & Communication Sciences,Yes,2,6-9PM,30,5.8,11,Yes
2094,21,Male,Computer & Communication Sciences,Yes,1,9-12PM,46,6,3,Yes
2095,19,Male,Architecture,Yes,2,12-3PM,48,6.9,12,Yes
2096,19,Male,Engineering,No,1,3-6PM,96,7.3,6,Yes
2097,19,Male,Computer & Communication Sciences,Yes,4,6-9PM,97,5.3,13,No
2098,19,Male,Computer & Communication Sciences,Yes,2,6-9AM,83,7.9,6,No
2099,23,Male,Engineering,Yes,5,9-12PM,96,6.9,4,Yes
2100,20,Male,Life Sciences,No,2,6-9PM,71,4.2,6,Yes
2101,18,Female,Engineering,Yes,2,6-9AM,105,5.4,8,Yes
2102,25,Female,Life Sciences,Yes,2,9-12PM,75,6,6,Yes
2103,24,Male,Management,Yes,0,9-11PM,76,6.7,7,No
2104,24,Male,Engineering,Yes,2,3-6PM,68,9.6,9,Yes
2105,27,Female,Computer & Communication Sciences,Yes,0,9-12PM,92,7.2,7,Yes
2106,19,Male,Architecture,Yes,2,6-9AM,64,5.5,8,Yes
2107,20,Male,Management,No,2,6-9AM,99,7.1,1,No
2108,23,Female,Basic Sciences,Yes,3,9-12PM,47,6.3,10,Yes
2109,22,Male,Computer & Communication Sciences,No,1,6-9PM,48,7.3,8,Yes
2110,19,Male,Engineering,Yes,0,12-3PM,92,7.7,14,Yes
2111,23,Male,Engineering,Yes,2,6-9PM,73,8.6,4,Yes
2112,19,Female,Engineering,Yes,4,9-11PM,64,6.8,1,No
2113,19,Male,Management,Yes,3,12-3PM,97,9.3,10,Yes
2114,21,Female,Life Sciences,No,2,9-12PM,60,8.2,9,Yes
2115,21,Other,Computer & Communication Sciences,Yes,2,3-6PM,70,5.7,4,Yes
